movie_title,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
House on Haunted Hill ,0.179802956,0.213559322,0.001608696,0.023695652,0.0013828129999999999,0.053708895,0.026815658,0.004373182,0.0,0.105752125,0.0015553829999999998,0.822916667,0.006043796,0.519480519,0.012820513,0.0
Holes ,0.129310345,0.29491525399999996,0.0043043479999999995,0.0071739130000000005,0.00093125,0.088527145,0.034452842000000004,0.0019688460000000002,0.0,0.065230283,0.001637246,0.864583333,0.0019343070000000001,0.7142857140000001,0.045209177,0.0
Urban Legends: Final Cut ,0.131773399,0.22711864399999998,0.0036086959999999998,0.025173913,0.001425,0.028229433999999998,0.007718851999999999,0.00408387,0.046511628,0.04467286,0.001146067,0.833333333,0.005737226,0.324675325,0.078947368,0.000696275
How to Deal ,0.055418719000000005,0.24067796600000002,0.00026087,0.011217391,0.00126875,0.018551283000000002,0.004858681,0.0028657129999999998,0.023255814,0.018580746999999998,0.001309793,0.864583333,0.002379562,0.5324675320000001,0.045209177,0.001063037
Predator 2 ,0.14532019699999998,0.24745762699999999,0.0035217390000000003,0.027652173999999998,0.003125,0.040327445,0.06241896,0.007190169000000001,0.0,0.057323582000000005,0.002865194,0.729166667,0.0049854009999999995,0.597402597,0.012820513,0.0
Double Take ,0.054187192,0.19661016899999997,0.011695651999999999,0.016695652,0.0015625,2.64e-05,0.003211109,0.003893533,0.046511628,0.009685709,0.001964699,0.84375,0.003569343,0.480519481,0.078947368,0.0005845269999999999
The Bridges of Madison County ,0.083743842,0.35593220299999995,0.695652174,0.00373913,0.025,0.09330680400000001,0.032327687,0.041473665,0.0,0.037754497000000005,0.002865194,0.78125,0.08029197099999999,0.7662337659999999,0.045209177,0.0
Honey ,0.118226601,0.216949153,0.001,0.025304347999999997,0.003125,0.039739976,0.021695992999999997,0.007412483,0.046511628,0.028266456000000002,0.002046562,0.864583333,0.00729927,0.480519481,0.045209177,0.0
Dylan Dog: Dead of Night ,0.16871921199999998,0.261016949,0.0006086959999999999,0.013521739,0.000629688,0.0015557960000000001,0.0077058330000000005,0.002401291,0.023255814,0.014627397,0.001637246,0.9375,0.0026861309999999996,0.454545455,0.078947368,0.0
The Princess Bride ,0.226600985,0.230508475,0.0,0.025826087,0.028125,0.040575176,0.174082813,0.030545277000000003,0.0,0.141727614,0.001309793,0.697916667,0.0046423359999999995,0.8441558440000001,0.045209177,0.094555874
Buffalo Soldiers ,0.133004926,0.230508475,0.001478261,0.03173913,0.0014625,0.000464929,0.012265063,0.005448206,0.023255814,0.021743428,0.00122793,0.84375,0.006029196999999999,0.688311688,0.078947368,0.001902579
The Homesman ,0.254926108,0.311864407,0.0,0.024652174,0.0013796879999999998,0.0031935609999999997,0.012643815,0.0044097270000000004,0.023255814,0.025894446,0.001309793,0.979166667,0.004350365,0.649350649,0.078947368,0.0
Three to Tango ,0.098522167,0.230508475,0.00017391299999999999,0.029434783,0.003125,0.013864433999999998,0.009685997,0.007374416,0.046511628,0.023720103,0.001637246,0.822916667,0.00729927,0.5844155839999999,0.012820513,0.000891117
Soul Surfer ,0.134236453,0.25762711899999996,0.003478261,0.031434783,0.003125,0.057663293,0.021014239,0.007650024,0.023255814,0.02233643,0.00147352,0.947916667,0.00580292,0.7142857140000001,0.078947368,0.042979943
Ramona and Beezus ,0.098522167,0.24745762699999999,0.000869565,0.005434783,0.0008,0.034399801,0.008207679,0.0015257410000000002,0.046511628,0.010081044,0.00122793,0.9375,0.002306569,0.662337662,0.078947368,0.0
The Woman in Black ,0.56773399,0.22033898300000002,0.001869565,0.01126087,0.0171875,0.071428935,0.082700551,0.018190124,0.0,0.10041510199999999,0.0013916570000000001,0.958333333,0.002379562,0.623376623,0.078947368,0.083094556
Lucky Number Slevin ,0.247536946,0.271186441,0.005130435,0.043478261,0.0203125,0.029578116,0.15513928300000002,0.040276826,0.069767442,0.100019767,0.002210289,0.895833333,0.08029197099999999,0.805194805,0.078947368,0.028653295
The Thing ,0.36453202,0.26779661,0.0,0.006304348,0.0014953129999999999,0.018123041,0.152727697,0.0026753759999999997,0.0,0.17987744600000002,0.00122793,0.645833333,0.001189781,0.857142857,0.078947368,0.065902579
Big ,0.120689655,0.33898305100000004,0.023695652,0.030304348,0.0234375,0.151173902,0.09081946,0.04266289,0.023255814,0.040126507,0.00147352,0.708333333,0.08029197099999999,0.74025974,0.045209177,0.0
Keeping the Faith ,0.181034483,0.33220339,0.0,0.032782609,0.001492188,0.048699494,0.026519166,0.008228648,0.069767442,0.050998220999999996,0.002455878,0.833333333,0.006343066,0.623376623,0.045209177,0.0
About a Boy ,0.19334975399999998,0.24067796600000002,0.005608696,0.000130435,0.000103125,0.053341472,0.08522872199999999,0.000112679,0.0,0.07709033400000001,0.002455878,0.854166667,3.65e-05,0.7142857140000001,0.078947368,0.0
3 Ninjas Kick Back ,0.004926108,0.213559322,0.000782609,0.007869565,0.000625,0.01549474,0.003962695,0.0017526229999999998,0.0,0.004941688,0.001637246,0.770833333,0.001605839,0.350649351,0.045209177,0.0012722060000000001
Warriors of Virtue ,0.028325122999999997,0.24067796600000002,0.001347826,0.019478261,0.001078125,0.00847943,0.001292492,0.003034733,0.0,0.005930026,0.002865194,0.802083333,0.0033357659999999996,0.38961039,0.078947368,0.0
Last Vegas ,0.272167488,0.254237288,0.009826086999999999,0.042,0.034375,0.08403674300000001,0.063174689,0.054351103,0.046511628,0.033998814,0.002292152,0.96875,0.08029197099999999,0.649350649,0.078947368,0.077363897
Goodfellas ,0.235221675,0.393220339,0.739130435,0.027608696000000002,0.034375,0.061585644,0.43123309299999996,0.03773697,0.069767442,0.195295513,0.002046562,0.729166667,0.006233577,0.922077922,0.045209177,0.071633238
The End of the Affair ,0.109605911,0.244067797,0.012043478,0.0024782610000000003,0.0005109380000000001,0.01401697,0.01049558,0.0010232519999999999,0.0,0.032417474,0.0018828360000000001,0.822916667,0.0019051089999999999,0.727272727,0.045209177,0.0
Dances with Wolves ,0.11206896599999999,0.698305085,0.0,0.010086956999999999,0.0014578129999999999,0.242218684,0.110358933,0.0036514240000000003,0.023255814,0.075311326,0.001800973,0.729166667,0.006124088000000001,0.8311688309999999,0.078947368,0.0
Star Wars: Episode VI - Return of the Jedi ,0.24137931,0.35254237299999996,0.001608696,0.021913042999999997,0.0171875,0.40647328899999996,0.403520265,0.020783275,0.0,0.12769322,0.002660536,0.65625,0.00729927,0.883116883,0.078947368,0.040114613
The Bridge of San Luis Rey ,0.018472906,0.305084746,0.00026087,0.016608696000000003,0.034375,5.6200000000000004e-05,0.001724506,0.036192956,0.069767442,0.009685709,0.001964699,0.875,0.004890511,0.454545455,0.045209177,0.000518625
House of Sand and Fog ,0.19334975399999998,0.325423729,0.001130435,0.01673913,0.000996875,0.017100888999999998,0.033531409,0.003474792,0.0,0.09250840099999999,0.00122793,0.864583333,0.004554745,0.7792207790000001,0.045209177,0.0
The Longest Ride ,0.14285714300000002,0.33220339,0.003826087,0.041478261,0.001545313,0.049220062,0.029611323,0.005155848,0.0,0.022731765,0.0027833309999999996,0.989583333,0.007080291999999999,0.7142857140000001,0.078947368,0.065902579
Bad Teacher ,0.35098522200000004,0.22711864399999998,0.00226087,0.016695652,0.0046875,0.13187632400000002,0.094932473,0.008446393,0.0,0.058311919000000004,0.001637246,0.947916667,0.006985401,0.5324675320000001,0.045209177,0.045845272
Valiant ,0.113300493,0.15593220300000002,8.7e-05,0.003130435,0.0015625,0.025571559,0.009340385,0.002905304,0.0,0.015615734,0.002865194,0.885416667,0.005591240999999999,0.519480519,0.045209177,0.001541547
Diary of a Wimpy Kid: Dog Days ,0.107142857,0.216949153,0.0018260870000000001,0.022478261,0.0015234379999999998,0.064434302,0.009267594,0.00480106,0.046511628,0.006720696,0.001800973,0.958333333,0.004153285,0.623376623,0.078947368,0.0
My Soul to Take ,0.195812808,0.261016949,0.0,0.011086957,0.001246875,0.019246836,0.009709077,0.003863079,0.046511628,0.026685116000000002,0.002046562,0.9375,0.002729927,0.415584416,0.078947368,0.0
Mrs. Doubtfire ,0.068965517,0.322033898,0.0,0.030913042999999998,0.0765625,0.288229059,0.10733779199999999,0.079486242,0.11627907,0.04388219,0.002046562,0.760416667,0.00729927,0.688311688,0.078947368,0.0
Marvin's Room ,0.054187192,0.230508475,0.00017391299999999999,0.47826087,0.0453125,0.016807693000000002,0.011929512,0.09622523699999999,0.046511628,0.013836727,0.0018828360000000001,0.791666667,0.16058394199999998,0.662337662,0.045209177,0.00286533
Big Trouble in Little China ,0.22044335,0.233898305,0.0,0.00226087,0.000625,0.014595338999999999,0.05471727,0.001364335,0.023255814,0.065230283,0.002046562,0.6875,0.0016277370000000002,0.74025974,0.078947368,0.054441261
The Naked Gun 2½: The Smell of Fear ,0.051724137999999996,0.186440678,0.005173913,0.00626087,0.0046875,0.11430585,0.049275665999999996,0.005857811,0.139534884,0.016999407,0.0018828360000000001,0.739583333,0.002540146,0.675324675,0.045209177,0.0
Midnight Special ,0.322660099,0.277966102,0.014652173999999999,0.00873913,0.00625,0.004875219,0.018555309,0.008635208,0.0,0.030638466,0.00147352,1.0,0.005985401,0.662337662,0.078947368,0.0
Chill Factor ,0.082512315,0.244067797,0.000130435,0.010391304,0.00058125,0.014763568999999999,0.004948635,0.001939914,0.0,0.01838308,0.0027833309999999996,0.822916667,0.0018102189999999998,0.467532468,0.078947368,0.00034384
Anonymous ,0.353448276,0.33898305100000004,0.03373913,0.015565217,0.001403125,0.005868635,0.020407052,0.00373365,0.069767442,0.026685116000000002,0.002455878,0.947916667,0.004262774,0.688311688,0.078947368,0.042979943
L.A. Confidential ,0.216748768,0.366101695,0.006999999999999999,0.009130435,0.028125,0.08494981199999999,0.24513199800000002,0.029127648,0.046511628,0.123344534,0.002865194,0.802083333,0.0029051090000000003,0.87012987,0.078947368,0.031518625
Furry Vengeance ,0.123152709,0.21016949199999999,0.0006956519999999999,0.031913042999999995,0.0046875,0.02313736,0.0073347740000000005,0.009634096,0.023255814,0.016406404,0.002865194,0.9375,0.00729927,0.28571428600000004,0.045209177,0.0
Jimmy Neutron: Boy Genius ,0.080049261,0.17627118600000002,0.00034782599999999997,0.007782609,0.001203125,0.10640392,0.014166517,0.003427588,0.0,0.023127099999999998,0.002455878,0.84375,0.004941605999999999,0.571428571,0.045209177,0.001217765
Crazy in Alabama ,0.033251232,0.27457627100000004,0.0,0.026826087000000002,0.001223438,0.0025693960000000003,0.0034987240000000004,0.007360711,0.0,0.013836727,0.00122793,0.822916667,0.004846715,0.61038961,0.078947368,0.001120344
The Wedding Planner ,0.131773399,0.24745762699999999,0.007086957,0.042086957,0.0171875,0.079421752,0.036284464,0.026697425,0.046511628,0.045068195,0.002865194,0.84375,0.01459854,0.467532468,0.078947368,0.0
Southpaw ,0.37438423600000004,0.318644068,0.03673913,0.018434783,0.0234375,0.068926165,0.08706744599999999,0.025704627,0.0,0.054556235999999994,0.002455878,0.989583333,0.00729927,0.7662337659999999,0.078947368,0.126074499
A Simple Plan ,0.15270936,0.308474576,0.0,0.010608696,0.001545313,0.021448362000000002,0.02997528,0.0036011759999999998,0.023255814,0.082032022,0.0013916570000000001,0.8125,0.0064817519999999995,0.7662337659999999,0.045209177,0.0
The Kite Runner ,0.246305419,0.33220339,0.017173913,0.006999999999999999,0.00044218800000000004,0.020772685,0.04030989,0.001376517,0.0,0.045265862999999996,0.001637246,0.90625,0.00150365,0.7792207790000001,0.078947368,0.0
Manderlay ,0.17118226600000003,0.369491525,0.130434783,0.01026087,0.0046875,9.740000000000001e-05,0.011031751000000001,0.0064120719999999996,0.023255814,0.015813402,0.00116244,0.885416667,0.0056131390000000005,0.753246753,0.078947368,0.00286533
City of Ghosts ,0.045566502,0.291525424,0.0,0.002173913,0.00017031299999999998,0.00042778,0.002593269,0.00037306,0.0,0.013046057,0.0014325879999999998,0.854166667,0.000489051,0.571428571,0.045209177,0.0005845269999999999
Jonah: A VeggieTales Movie ,0.045566502,0.17627118600000002,0.000521739,0.00034782599999999997,3.59e-05,0.033623929,0.001852335,7.46e-05,0.0,0.015220398999999999,0.001146067,0.854166667,8.759999999999999e-05,0.649350649,0.045209177,0.000527221
The Notebook ,0.216748768,0.315254237,0.018043478,0.023695652,0.0515625,8.43e-05,0.23458434,0.052525391,0.0,0.21941095100000002,0.002374015,0.875,0.004656934000000001,0.818181818,0.078947368,0.163323782
Safe Haven ,0.225369458,0.288135593,0.023,0.014130435,0.0009,0.093814904,0.046162204000000005,0.002366269,0.0,0.031429136,0.002292152,0.96875,0.0032627740000000004,0.662337662,0.078947368,0.065902579
The Constant Gardener ,0.277093596,0.33559322,0.015347826,0.006565217,0.0013796879999999998,0.044135387000000005,0.06589460400000001,0.002383019,0.0,0.11207748599999999,0.00122793,0.885416667,0.003138686,0.7662337659999999,0.045209177,0.0
The Conjuring ,0.628078818,0.277966102,0.0,0.030304348,0.009375,0.18065231199999998,0.17760225,0.013778873999999998,0.0,0.159320024,0.001637246,0.96875,0.007007299,0.7662337659999999,0.078947368,0.375358166
Punch-Drunk Love ,0.307881773,0.22033898300000002,0.0,0.00426087,0.0171875,0.023393472999999998,0.065009271,0.018263213,0.0,0.17533109300000002,0.002046562,0.854166667,0.006394161,0.74025974,0.078947368,0.0
Money Talks ,0.034482759,0.22711864399999998,0.01826087,0.025434783,0.001085938,0.053999907,0.013459316,0.00385242,0.046511628,0.007906701,0.002046562,0.802083333,0.0046350359999999995,0.5844155839999999,0.078947368,0.001908309
Baby Mama ,0.17733990100000002,0.233898305,0.000217391,0.042,0.003125,0.07924882,0.020165006,0.010552282,0.046511628,0.018976082,0.002455878,0.916666667,0.00729927,0.571428571,0.045209177,0.0
Step Up 3D ,0.16871921199999998,0.261016949,0.009086957,0.015521739,0.003125,0.055733124,0.027987422999999997,0.006180621999999999,0.0,0.016801739,0.002455878,0.9375,0.004335766,0.597402597,0.045209177,0.045845272
The Imaginarium of Doctor Parnassus ,0.358374384,0.315254237,0.0,0.028043477999999997,0.015625,0.010110767,0.07474557,0.017920606999999998,0.023255814,0.041312512,0.00327451,0.927083333,0.005729926999999999,0.675324675,0.045209177,0.054441261
Ride with the Devil ,0.115763547,0.4,0.0,0.0,4.69e-06,0.000829207,0.006566616999999999,7.61e-06,0.0,0.031231468999999998,0.002865194,0.822916667,1.4599999999999999e-05,0.675324675,0.078947368,0.0018137539999999999
Without Limits ,0.033251232,0.29491525399999996,0.007043478000000001,0.032391303999999996,0.003125,0.001022032,0.003453747,0.006625249000000001,0.0,0.011069381000000001,0.002046562,0.8125,0.006408759,0.727272727,0.078947368,0.00269914
Because of Winn-Dixie ,0.116995074,0.25762711899999996,0.002652174,0.028217391,0.0014171879999999998,0.042925890999999994,0.004984143,0.005271573000000001,0.11627907,0.017197075,0.001146067,0.885416667,0.005890511,0.623376623,0.045209177,0.00286533
The Hunt for Red October ,0.126847291,0.35593220299999995,0.014043478,0.021521738999999998,0.001290625,0.160435988,0.08503638699999999,0.003920942,0.023255814,0.047440206,0.002455878,0.729166667,0.005051095,0.7792207790000001,0.078947368,0.0
Leap Year ,0.163793103,0.237288136,0.0006086959999999999,0.015478261,0.0046875,1.63e-05,0.042178204000000004,0.006233916999999999,0.046511628,0.035580153999999996,0.0015553829999999998,0.9375,0.0039927009999999995,0.623376623,0.078947368,0.037249284
Agent Cody Banks ,0.096059113,0.244067797,0.0039565220000000005,0.018869565,0.0015625,0.062176178,0.01583066,0.004624427,0.069767442,0.020359755,0.002128426,0.864583333,0.006817518000000001,0.44155844200000005,0.078947368,0.001553009
Disturbing Behavior ,0.116995074,0.183050847,0.005173913,0.039913042999999995,0.001545313,0.0228942,0.010251758,0.007095761999999999,0.069767442,0.046649535,0.00122793,0.8125,0.007167883000000001,0.506493506,0.045209177,0.001928367
Predator ,0.266009852,0.261016949,0.014043478,0.034521738999999996,0.0015625,0.078546929,0.17218076699999998,0.006430344,0.023255814,0.124135205,0.00122793,0.697916667,0.00729927,0.805194805,0.045209177,0.037249284
Groundhog Day ,0.179802956,0.24067796600000002,0.47826087,0.02226087,0.0203125,0.09323639800000001,0.258861175,0.023601785,0.023255814,0.120181854,0.001195185,0.760416667,0.004167883,0.8441558440000001,0.045209177,0.108882521
Reindeer Games ,0.153940887,0.318644068,0.012478261000000001,0.020652174,0.0140625,0.030717215,0.018409726,0.016502977,0.0,0.041707847,0.0027833309999999996,0.833333333,0.00729927,0.5324675320000001,0.078947368,0.002441261
The World's End ,0.524630542,0.26779661,0.043478261,0.001043478,0.000276563,0.034191706,0.109827496,0.000423309,0.139534884,0.07906700900000001,0.001637246,0.96875,0.00040146,0.7012987009999999,0.078947368,0.140401146
Remember Me ,0.19334975399999998,0.281355932,0.002043478,0.010347826,0.0328125,0.025058145,0.06744038599999999,0.033633303999999996,0.0,0.07116030799999999,0.001309793,0.9375,0.003948905,0.727272727,0.045209177,0.068767908
Selma ,0.447044335,0.33220339,0.006565217,0.037043478,0.0015625,0.06846212900000001,0.036164329,0.00589131,0.0,0.041707847,0.001637246,0.979166667,0.00729927,0.7662337659999999,0.078947368,0.063037249
Cool Runnings ,0.04679803,0.230508475,0.009826086999999999,0.021565217,0.0014890629999999999,0.09053989,0.041265056,0.003800649,0.023255814,0.018976082,0.00122793,0.760416667,0.005328467,0.688311688,0.045209177,0.0
Delivery Man ,0.205665025,0.254237288,0.001347826,0.004782609,0.000609375,0.040314827000000004,0.035389662,0.0015318320000000001,0.23255814,0.018580746999999998,0.002128426,0.96875,0.002270073,0.623376623,0.078947368,0.0
Slow Burn ,0.048029557,0.213559322,0.00030434799999999997,0.040086957,0.0015625,0.00155296,0.00194939,0.00659175,0.0,0.0045463529999999995,0.001268862,0.885416667,0.00729927,0.558441558,0.045209177,0.000547278
Reign Over Me ,0.188423645,0.318644068,0.0024782610000000003,0.039347826,0.0171875,0.02585362,0.049581627,0.025961962999999998,0.046511628,0.04546353,0.001637246,0.90625,0.02189781,0.7662337659999999,0.078947368,0.0
The Conspirator ,0.243842365,0.311864407,0.0,0.040826087000000004,0.028125,0.015171539,0.014020343000000001,0.032224811,0.0,0.026487447999999997,0.002046562,0.9375,0.00729927,0.7012987009999999,0.078947368,0.0
Why Did I Get Married Too? ,0.048029557,0.308474576,0.0,0.031347826,0.003125,0.078990118,0.004532599,0.010136586,0.186046512,0.013243723999999998,0.001637246,0.9375,0.006620438,0.363636364,0.045209177,0.0
Birth ,0.20443349800000002,0.237288136,0.006217391,0.018695652,0.001295313,0.006582095,0.01754333,0.003494587,0.023255814,0.07116030799999999,0.001637246,0.875,0.004970803,0.5844155839999999,0.045209177,0.0
Vamps ,0.065270936,0.21016949199999999,0.006217391,0.026652174,0.0015625,3.68e-06,0.004402403,0.004699039,0.046511628,0.008104368,0.001309793,0.958333333,0.00689781,0.454545455,0.04048583,0.0
Broken City ,0.365763547,0.26779661,0.003913043,0.014956522,0.0015625,0.025893884,0.037604771,0.003156548,0.069767442,0.026289781,0.002865194,0.96875,0.003007299,0.597402597,0.078947368,0.0
Mandela: Long Walk to Freedom ,0.25862069,0.37627118600000004,0.002434783,0.001652174,0.000176563,0.010946118999999999,0.01255682,0.00045833099999999997,0.023255814,0.021150425,0.002865194,0.96875,0.000715328,0.7142857140000001,0.078947368,0.037249284
Men of Honor ,0.11945812800000001,0.33559322,0.003826087,0.042391304000000005,0.034375,0.064187222,0.052918197,0.054922114,0.0,0.044079858,0.002619605,0.833333333,0.065693431,0.727272727,0.078947368,0.0
Match Point ,0.341133005,0.301694915,0.47826087,0.017391304,0.0296875,0.030361067000000002,0.09839509699999999,0.03104929,0.069767442,0.145087962,0.00122793,0.885416667,0.004138686,0.792207792,0.045209177,0.0
Dance Flick ,0.100985222,0.19661016899999997,0.0035652170000000003,0.024826087,0.00118125,0.033682365,0.006010325,0.0066663619999999995,0.0,0.009685709,0.002046562,0.927083333,0.00520438,0.24675324699999998,0.045209177,0.001882521
I Don't Know How She Does It ,0.20689655199999998,0.2,0.0017826089999999999,0.036826087,0.003125,0.012674567,0.009724464,0.008329145999999999,0.0,0.013243723999999998,0.001964699,0.947916667,0.00729927,0.428571429,0.045209177,0.0
The Silence of the Lambs ,0.226600985,0.366101695,0.019043478,0.007521739,0.01875,0.171894623,0.525200339,0.020075221,0.0,0.18086578399999997,0.0015553829999999998,0.739583333,0.006029196999999999,0.9090909090000001,0.045209177,0.114613181
Freddy vs. Jason ,0.33497536899999997,0.22711864399999998,0.001347826,0.028782609,0.001434375,0.10803752900000001,0.052727046,0.007144489,0.0,0.174738091,0.002455878,0.864583333,0.005708029,0.545454545,0.078947368,0.008595989
Faster ,0.240147783,0.230508475,0.003826087,0.030695652,0.01875,0.030539876,0.047680764,0.022382105,0.023255814,0.030836133999999998,0.001964699,0.9375,0.006233577,0.636363636,0.078947368,0.034383954
Parker ,0.274630542,0.298305085,0.006,0.019913043000000002,0.040625,0.023155409,0.053286297,0.043364852999999995,0.0,0.027673452999999997,0.002865194,0.96875,0.0070656930000000005,0.597402597,0.078947368,0.048710602
Romeo Must Die ,0.08497536900000001,0.288135593,0.001869565,0.033695652,0.0078125,0.073599942,0.033753333999999996,0.013829123,0.023255814,0.071950978,0.002046562,0.833333333,0.006189781,0.5844155839999999,0.078947368,0.0
